Time, Position (X), Position (Y), Position (Z), Orientation (X), Orientation (Y), Orientation (Z)
4.863025,0,-116.9884,1,0,1,0
4.868388,0,-116.9884,1,0,1,0
4.872166,0,-116.9884,1,0,1,0
4.875849,0,-116.9884,1,0,1,0
4.879828,0,-116.9884,1,0,1,0
4.884132,0,-117.9498,1,0,1,0
4.888678,0,-117.9498,1,0,1,0
4.892898,0,-117.9498,1,0,1,0
4.897471,0,-117.9498,1,0,1,0
4.901425,0,-118.9151,1,0,1,0
4.906294,0,-118.9151,1,0,1,0
4.909786,0,-118.9151,1,0,1,0
4.914022,0,-118.9151,1,0,1,0
4.918006,0,-118.9151,1,0,1,0
4.922043,0,-119.8843,1,0,1,0
4.932892,0,-119.8843,1,0,1,0
4.939732,0,-119.8843,1,0,1,0
4.944982,0,-120.8575,1,0,1,0
4.951111,0,-120.8575,1,0,1,0
4.955984,0,-120.8575,1,0,1,0
4.959939,0,-120.8575,1,0,1,0
4.964336,0,-121.8345,1,0,1,0
4.970165,0,-121.8345,1,0,1,0
4.975389,0,-121.8345,1,0,1,0
4.981122,0,-122.8156,1,0,1,0
4.988552,0,-122.8156,1,0,1,0
4.99418,0,-122.8156,1,0,1,0
4.999966,0,-122.8156,1,0,1,0
5.006608,0,-123.8005,1,0,1,0
