Time, Position (X), Position (Y), Position (Z), Orientation (X), Orientation (Y), Orientation (Z)
25.53684,0.1341943,-0.144366,1.700217,0.08808276,0.9922585,0.08604803
25.5518,0.1342295,-0.1443776,1.700192,0.08801252,0.9922612,0.08607557
25.56464,0.1342603,-0.1443896,1.700173,0.08790302,0.9922691,0.08608272
25.57826,0.1342837,-0.1444037,1.70016,0.08782201,0.9922742,0.08609719
25.59182,0.1343046,-0.1444183,1.700145,0.08771581,0.9922827,0.08610246
25.60621,0.1343155,-0.1444337,1.70014,0.08764105,0.9922882,0.08611684
25.62014,0.1343217,-0.1444471,1.70014,0.08757421,0.9922905,0.08615785
25.63412,0.1343239,-0.1444611,1.700147,0.08748212,0.9922938,0.08621845
25.64756,0.1343212,-0.1444779,1.700151,0.08734574,0.9923019,0.08626537
25.66201,0.1343125,-0.1444967,1.700154,0.08719646,0.9923142,0.08627608
25.67597,0.1342913,-0.1445217,1.700157,0.08710639,0.9923206,0.08629925
25.68947,0.1342733,-0.1445427,1.700156,0.08706592,0.992324,0.08630452
25.70379,0.1342478,-0.1445714,1.700156,0.08703197,0.9923253,0.08632605
25.71786,0.1342185,-0.1446007,1.700149,0.08696895,0.9923331,0.08629452
25.73125,0.1341781,-0.1446322,1.700146,0.08690291,0.9923429,0.08624765
25.74535,0.1341262,-0.1446602,1.700144,0.08684353,0.9923521,0.08621017
25.75968,0.1340655,-0.1446811,1.700155,0.08679617,0.9923563,0.08622135
25.77287,0.1339993,-0.1446939,1.700182,0.08676079,0.9923576,0.08625887
25.78742,0.1339307,-0.1447017,1.700216,0.08673624,0.9923568,0.08631019
25.80124,0.1338623,-0.144705,1.700252,0.08668476,0.9923595,0.08634901
25.81529,0.1337924,-0.1447055,1.700284,0.0866292,0.9923621,0.0863981
25.8287,0.1337225,-0.1447038,1.700308,0.08660296,0.9923629,0.08644909
25.84298,0.1336433,-0.1447013,1.700333,0.08661716,0.9923632,0.08646327
25.85696,0.1335927,-0.1446998,1.700342,0.08665516,0.9923645,0.08643023
25.87032,0.1335233,-0.1447001,1.700362,0.08670396,0.9923639,0.0864158
25.88483,0.1334539,-0.1447035,1.700388,0.08670948,0.9923658,0.0864173
25.89886,0.1333948,-0.1447035,1.700412,0.08665786,0.9923732,0.0864085
25.91216,0.1333291,-0.1447055,1.700442,0.08661085,0.9923773,0.08643635
25.9267,0.1332698,-0.1447081,1.70047,0.08661024,0.9923763,0.08647784
25.94072,0.1332252,-0.1447158,1.700489,0.0866501,0.9923751,0.08648212
25.95447,0.133187,-0.1447303,1.700501,0.08667081,0.9923766,0.08646873
25.96815,0.1331528,-0.1447552,1.700507,0.0866328,0.9923836,0.08644535
25.98234,0.1331232,-0.1447883,1.700509,0.08653326,0.9923956,0.08641652
25.99635,0.1331013,-0.1448228,1.700507,0.08646465,0.992407,0.08636087
26.0095,0.1330851,-0.1448449,1.700503,0.08645453,0.9924123,0.08631858
26.02418,0.1330741,-0.1448644,1.700501,0.08651167,0.9924126,0.086272
26.03812,0.1330647,-0.1449054,1.700496,0.08661871,0.9924168,0.08614571
26.05132,0.133059,-0.1449601,1.700483,0.08662894,0.9924416,0.08586453
26.06585,0.1330693,-0.1450282,1.700438,0.08658938,0.992479,0.08547368
26.07962,0.1331116,-0.1451981,1.700304,0.08539399,0.9926379,0.08436484
26.09311,0.1331152,-0.1451997,1.700249,0.08525443,0.9926991,0.08387794
26.10751,0.1331729,-0.1452571,1.700208,0.08502305,0.9926981,0.08409467
26.12161,0.1331936,-0.1453496,1.700149,0.08447071,0.9927821,0.08349505
26.13673,0.1331978,-0.1454152,1.700099,0.08432325,0.992862,0.08263165
26.14838,0.1331834,-0.1454318,1.700114,0.08426168,0.9928805,0.08247983
26.16275,0.1331283,-0.1454617,1.700144,0.08407082,0.992923,0.08223274
26.17668,0.1330763,-0.1454698,1.700177,0.08373775,0.9929598,0.08218566
26.19007,0.1330351,-0.1454774,1.700197,0.08345506,0.9929867,0.08213569
26.20472,0.1329628,-0.1454828,1.700224,0.08300295,0.9930396,0.08196271
26.21888,0.1329162,-0.1454839,1.700239,0.08283459,0.9930594,0.08192391
26.23216,0.1328743,-0.1454877,1.70025,0.0827553,0.9930711,0.08189168
